Latitud,Longitud,Fecha,Humedad,Presion,Ruido,Temp,Gas_CO,Gas_NO2,Gas_O3,Gas_SO2,PM1,PM10,PM25
18.461493,-69.930983,2020-09-05,83.7179362,101003.1629,58.10568042,28.19471007,0.05202474627,0,0,0.01180397015,2.154626866,24.8429846,9.497910299
18.461493,-69.930983,2020-09-05,83.7179362,101003.1629,58.10568042,28.19471007,0.05202474627,0,0,0.01180397015,2.154626866,24.8429846,9.497910299
18.461493,-69.930983,2020-09-05,83.7179362,101003.1629,58.10568042,28.19471007,0.05202474627,0,0,0.01180397015,2.154626866,24.8429846,9.497910299
18.461493,-69.930983,2020-09-05,83.7179362,101003.1629,58.10568042,28.19471007,0.05202474627,0,0,0.01180397015,2.154626866,24.8429846,9.497910299
18.461493,-69.930983,2020-09-06,82.60610568,100829.784,56.30733008,28.46246375,0.01751551515,0,0,0.008071984848,1.489848485,16.76075717,5.949696924
18.461493,-69.930983,2020-09-06,82.60610568,100829.784,56.30733008,28.46246375,0.01751551515,0,0,0.008071984848,1.489848485,16.76075717,5.949696924
18.461493,-69.930983,2020-09-06,82.60610568,100829.784,56.30733008,28.46246375,0.01751551515,0,0,0.008071984848,1.489848485,16.76075717,5.949696924
18.461493,-69.930983,2020-09-06,82.60610568,100829.784,56.30733008,28.46246375,0.01751551515,0,0,0.008071984848,1.489848485,16.76075717,5.949696924
18.461493,-69.930983,2020-09-06,82.60610568,100829.784,56.30733008,28.46246375,0.01751551515,0,0,0.008071984848,1.489848485,16.76075717,5.949696924
18.461493,-69.930983,2020-09-06,82.60610568,100829.784,56.30733008,28.46246375,0.01751551515,0,0,0.008071984848,1.489848485,16.76075717,5.949696924
18.461493,-69.930983,2020-09-06,82.60610568,100829.784,56.30733008,28.46246375,0.01751551515,0,0,0.008071984848,1.489848485,16.76075717,5.949696924
18.461493,-69.930983,2020-09-06,82.60610568,100829.784,56.30733008,28.46246375,0.01751551515,0,0,0.008071984848,1.489848485,16.76075717,5.949696924
18.461493,-69.930983,2020-09-06,82.60610568,100829.784,56.30733008,28.46246375,0.01751551515,0,0,0.008071984848,1.489848485,16.76075717,5.949696924
18.461493,-69.930983,2020-09-06,82.60610568,100829.784,56.30733008,28.46246375,0.01751551515,0,0,0.008071984848,1.489848485,16.76075717,5.949696924
18.461493,-69.930983,2020-09-06,82.60610568,100829.784,56.30733008,28.46246375,0.01751551515,0,0,0.008071984848,1.489848485,16.76075717,5.949696924
18.461493,-69.930983,2020-09-07,81.69721611,100617.6536,59.70420689,28.87971011,0.04223908955,0,0,0.01373992537,1.874925373,16.10999964,5.983432821
18.461493,-69.930983,2020-09-07,81.69721611,100617.6536,59.70420689,28.87971011,0.04223908955,0,0,0.01373992537,1.874925373,16.10999964,5.983432821
18.461493,-69.930983,2020-09-07,81.69721611,100617.6536,59.70420689,28.87971011,0.04223908955,0,0,0.01373992537,1.874925373,16.10999964,5.983432821
18.461493,-69.930983,2020-09-07,81.69721611,100617.6536,59.70420689,28.87971011,0.04223908955,0,0,0.01373992537,1.874925373,16.10999964,5.983432821
18.461493,-69.930983,2020-09-07,81.69721611,100617.6536,59.70420689,28.87971011,0.04223908955,0,0,0.01373992537,1.874925373,16.10999964,5.983432821
18.461493,-69.930983,2020-09-07,81.69721611,100617.6536,59.70420689,28.87971011,0.04223908955,0,0,0.01373992537,1.874925373,16.10999964,5.983432821
18.461493,-69.930983,2020-09-07,81.69721611,100617.6536,59.70420689,28.87971011,0.04223908955,0,0,0.01373992537,1.874925373,16.10999964,5.983432821
